business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
FA0044478,FULTON GREEN MARKET,1826 FULTON AVE,SACRAMENTO,CA,95825,,,+12032601552
FA0011082,STARBUCKS COFFEE #2891,4701 MADISON AVE ,SACRAMENTO,CA,95841,38.66140412,-121.3547733,+12063188705
FA0039996,MENCHIE'S FROZEN YOGURT,2405 IRON POINT RD 120,FOLSOM,CA,95630,,,+12066129452
FA0045617,BREWSTER'S BAR & GRILL [Restaurant & Bar],201 4TH ST,GALT,CA,95632,,,+12092517230
FA0047704,PRIME NUTRITION,905 C ST STE 170,GALT,CA,95632,,,+12092517752
FA0018935,KOALA BEAR GRILL & CHILL,1061 C ST 110,GALT,CA,95632,,,+12092517948
FA0042915,CITY OF GALT PARKS & RECREATIONS DEPT,600 CHABOLLA AVE,GALT,CA,95632,38.2511702,-121.2979667,+12093667180
FA0050372,CHEVRON,955 SIMMERHORN RD,GALT,CA,95632,,,+12093698255
FA0044427,ZESTY YOGURT,1067 C ST STE 139,GALT,CA,95632,,,+12094236971
FA0049629,MCDONALD'S #34891,12801 E STOCKTON BLVD,GALT,CA,95632,,,+12094780234
FA0003248,MZ LITTLE KITCHEN,8521 FOLSOM BLVD 3,SACRAMENTO,CA,95826,,,+12094823300
FA0006831,RESTAURANT EL BOTANERO,2184 WOODLAWN DR ,RANCHO CORDOVA,CA,95670,38.6148541,-121.287227,+12095565732
FA0007964,AROMA BAKERY,241 S LINCOLN WAY ,GALT,CA,95632,38.25387912,-121.3003907,+12095703833
FA0031247,FOLSOM FUEL,51 NATOMA ST ,FOLSOM,CA,95630,,,+12096092780
FA0014095,DOMINO'S PIZZA,421 BLUE RAVINE RD 100,FOLSOM,CA,95630,,,+12096492411
FA0042740,RITE AID #6547,10570 TWIN CITIES RD,GALT,CA,95632,,,+12097441380
FA0046724,VELVET GRILL GALT,400 4TH ST STE 100,GALT,CA,95632,,,+12097441413
FA0049843,DOLLAR TREE #5947,10540 TWIN CITIES RD,GALT,CA,95632,,,+12097441454
FA0043940,KFC/LONG JOHN SILVER'S #151,10350 TWIN CITIES RD,GALT,CA,95632,,,+12097441700
FA0048885,SUBWAY,10470 TWIN CITIES RD,GALT,CA,95632,,,+12097441855
FA0002073,DENNY'S RESTAURANT,1055 C ST ,GALT,CA,95632,,,+12097441905
FA0048976,WALMART SUPERCENTER #5231 [Deli/Bakery],10470 TWIN CITIES RD,GALT,CA,95632,,,+12097441947
FA0004749,FAMILY DOLLAR STORE #10695,104 N LINCOLN WAY ,GALT,CA,95632,,,+12097442000
FA0018047,ZACATECAS MEXICAN RESTUARANT,10400 TWIN CITIES RD 40,GALT,CA,95632,,,+12097442101
FA0044116,LIBERTY RANCH HIGH SCHOOL,12945 MARENGO RD,GALT,CA,95632,38.28641499,-121.2789246,+12097444250
FA0030763,COMFORT INN & SUITES GALT,10380 TWIN CITIES RD ,GALT,CA,95632,38.28923812,-121.3091565,+12097447800
FA0016826,DOLLAR TREE STORE #2271,10410 TWIN CITIES RD ,GALT,CA,95632,,,+12097448278
FA0017504,T2 YAN,10400 TWIN CITIES RD 10,GALT,CA,95632,,,+12097448866
FA0032529,PIZZA GUYS,640 CAROL DR 130,GALT,CA,95632,,,+12097448888
FA0018885,JACK IN THE BOX #4367,10390 TWIN CITIES RD ,GALT,CA,95632,,,+12097449511
FA0017243,IT'S A GRIND COFFEE HOUSE,10420 TWIN CITIES RD STE 10,GALT,CA,95632,38.29056629,-121.3078524,+12097449770
FA0042789,PAPA MURPHY'S,10530 TWIN CITIES RD 40,GALT,CA,95632,,,+12097451000
FA0017268,DEES MEAT PROCESSING,10145 TWIN CITIES RD ,GALT,CA,95632,,,+12097451224
FA0001368,GALT SUPER MARKET,814 A ST ,GALT,CA,95632,,,+12097451397
FA0002823,GOLDEN LIVING CENTER-GALT-LHCF,144 F ST ,GALT,CA,95632,38.24778793,-121.3077881,+12097451537
FA0002060,VALLEY OAKS SCHOOL,21 C ST ,GALT,CA,95632,38.58352396,-121.4747768,+12097451564
FA0002061,SPAANS COOKIE COMPANY,456 C ST,GALT,CA,95632,,,+12097451974
FA0040403,ESTRELLITA HIGH SCHOOL,12935 MARENGO RD ,GALT,CA,95632,38.2867215,-121.282686,+12097452167
FA0030920,GALT GAS & FOOD,627 N LINCOLN WAY,GALT,CA,95632,,,+12097452779
FA0002063,DRY CREEK U SAVE LIQUORS,630 C ST,GALT,CA,95632,,,+12097452902
FA0005610,MCDONALD'S #10852,324 PINE ST,GALT,CA,95632,,,+12097452909
FA0002307,GOLDEN ACORN RESTAURANT,805 CRYSTAL WAY,GALT,CA,95632,,,+12097452978
FA0002074,SAVE MART #72 [BAKERY],1059 C ST,GALT,CA,95632,,,+12097453471
FA0001365,VERNON E GREER ELEMENTARY SCHOOL,248 W A ST ,GALT,CA,95632,38.25351194,-121.320478,+12097453477
FA0013989,AMIGO'S MARKET,229 S LINCOLN WAY ,GALT,CA,95632,,,+12097453535
FA0007738,BURGER KING #11120,526 FAIRWAY DR ,GALT,CA,95632,,,+12097453583
FA0031994,7-ELEVEN# 2365-39576A,301 PINE ST ,GALT,CA,95632,,,+12097453774
FA0002075,CVS PHARMACY #3022,1063 C ST,GALT,CA,95632,,,+12097453787
FA0002068,CACTUS MEXICAN DINNING,908 C ST STE E,GALT,CA,95632,,,+12097454240
FA0029771,QUIK STOP MARKET #9117,602 4TH ST ,GALT,CA,95632,38.24882696,-121.304656,+12097454255
FA0041782,SQUEEZE INN,545 INDUSTRIAL DR STE 100,GALT,CA,95632,,,+12097454313
FA0017766,MOUNTAIN MIKE'S PIZZA,10400 TWIN CITIES RD 50,GALT,CA,95632,,,+12097454544
FA0006569,RIVER OAKS ELEMENTARY SCHOOL,905 VINTAGE OAK AVE,GALT,CA,95632,38.2744997,-121.2958999,+12097454614
FA0002078,FANCY DONUTS,1067 C ST 130,GALT,CA,95632,,,+12097454620
FA0016709,RALEY'S SUPERMARKET 0302 [HOT FOOD / DELI],10430 TWIN CITIES RD ,GALT,CA,95632,,,+12097454668
FA0019285,AFC SUSHI/ HOT WOK @ RALEY'S #302,10430 TWIN CITIES RD ,GALT,CA,95632,,,+12097454668
FA0030701,MORE FOR LESS #183,702 N LINCOLN WAY ,GALT,CA,95632,38.2682652,-121.3025865,+12097454974
FA0002079,WHOLEY RAVIOLI,1067 C ST 132,GALT,CA,95632,,,+12097455109
FA0017397,MCCAFFREY MIDDLE SCHOOL,997 PARK TERRACE DR ,GALT,CA,95632,38.2842584,-121.2874186,+12097455462
FA0019832,MARENGO RANCH ELEMENTARY,1000 ELK HILLS DR ,GALT,CA,95632,38.28336224,-121.2910428,+12097455470
FA0002082,ROUND TABLE PIZZA,1067 C ST 144,GALT,CA,95632,,,+12097455500
FA0002080,HUNAN HOUSE RESTAURANT,"1067 C ST, #134",GALT,CA,95632,,,+12097455567
FA0002062,COMPADRES MARKET,502 C ST,GALT,CA,95632,,,+12097456690
FA0002076,CARL'S JR #624,1065 C ST ,GALT,CA,95632,,,+12097456843
FA0002072,CAFE LATTE COMPANY,1000 C ST 70,GALT,CA,95632,38.2525181,-121.2982189,+12097457158
FA0002070,FULL MOON PALACE,1000 C ST 50,GALT,CA,95632,,,+12097457938
FA0001369,YAN'S CHINESE HOT FOOD,814 A ST ,GALT,CA,95632,,,+12097458608
FA0016984,TOGO'S/BASKIN-ROBBINS,10444 TWIN CITIES RD ,GALT,CA,95632,38.29002579,-121.3065786,+12097458646
FA0048753,SOMETHING SWEET BAKERY,440 C ST,GALT,CA,95632,,,+12097459000
FA0002069,MAMA'S BBQ GRILL,1000 C ST 10,GALT,CA,95632,,,+12097459243
FA0030820,MIMI'S MINI-MART,700 C ST ,GALT,CA,95632,,,+12097459393
FA0004750,TACO REAL MEXICAN GRILL,114 N LINCOLN WAY ,GALT,CA,95632,,,+12097459414
FA0004757,BEST WESTERN GALT INN,620 N LINCOLN WAY ,GALT,CA,95632,38.26757191,-121.3027601,+12097459500
FA0004752,GALT HIGH SCHOOL,145 N LINCOLN WAY ,GALT,CA,95632,38.2558485,-121.3000531,+12097459532
FA0002084,TACO BELL,1069 C ST ,GALT,CA,95632,,,+12097459790
FA0044519,LITTLE CAESARS,905 C ST # 190,GALT,CA,95632,,,+12097459999
FA0004305,ARCOHE ELEM SCHOOL - MAIN CAMPUS,11755 IVIE RD ,HERALD,CA,95638,38.29543764,-121.241578,+12097482313
FA0004131,HERALD STORE,12409 HERALD RD,HERALD,CA,95638,,,+12097482374
FA0006509,BEACH STORE,14966 TWIN CITIES RD,HERALD,CA,95638,,,+12097482664
FA0005122,TAQUERIA EL RODEO #2,217 MARKET ST ,GALT,CA,95632,,,+12097482853
FA0004968,LEVEE CAFE,501 MAIN ,ISLETON,CA,95641,,,+12097776524
FA0002083,SUBWAY  #11234,1067 C ST 145,GALT,CA,95632,38.25483445,-121.2957784,+12097917352
FA0002065,MARISCOS GUAMUCHIL,800 C ST,GALT,CA,95632,,,+12098108810
FA0028577,PENG'S CAFE,2868 PROSPECT PARK DR,RANCHO CORDOVA,CA,95822,38.59242,-121.2823742,+12098176118
FA0017957,GALT CHINA EXPRESS,1061 C ST 130,GALT,CA,95632,,,+12099124270
FA0031040,C STREET DELI,411 AND 413 C ST,GALT,CA,95632,38.252353,-121.305435,+12099691650
FA0006010,BUSABA ON THE DELTA,15460 HIGHWAY 160 ,ISLETON,CA,95641,,,+12099868606
FA0040034,FOODS CO [Deli],7421 W STOCKTON BLVD ,SACRAMENTO,CA,95823,,,+12108849000
FA0014376,TOTAL WINE & MORE,2765 E BIDWELL ST ,FOLSOM,CA,95630,38.6548117,-121.1244827,+13017951000
FA0046049,TOTAL WINE & MORE,2121 ARDEN WAY,SACRAMENTO,CA,95825,,,+13017951000
FA0044461,SMASHBURGER,703 E BIDWELL ST,FOLSOM,CA,95630,,,+13036331500
FA0047550,YOGURT LAND,2381 FAIR OAKS BLVD STE 5,SACRAMENTO,CA,95825,,,+13103911311
FA0030913,TOWER MART #130,2150 MARCONI AVE ,SACRAMENTO,CA,95821,38.6180946,-121.4155492,+13105388000
FA0017270,AFC SUSHI @ SAFEWAY #1895,5450 DEWEY DR ,FAIR OAKS,CA,95628,38.6654639,-121.3073146,+13106043200
FA0001480,WETZEL'S PRETZELS,1689 ARDEN WAY 1118,SACRAMENTO,CA,95815,38.6016464,-121.4278243,+13107023700
FA0040794,LOCALIS,2031 S ST ,SACRAMENTO,CA,95811,,,+13107760517
FA0005390,MARISCOS EL CAMARON,3134 NORTHGATE BLVD ,SACRAMENTO,CA,95833,,,+13134899493
FA0044089,CORDOVA RESTAURANT CASINO,2801 PROSPECT PARK DR,RANCHO CORDOVA,CA,95670,,,+13234154900
FA0006088,99 CENTS ONLY STORE #0237,5930 STOCKTON BLVD ,SACRAMENTO,CA,95824,,,+13238552498
FA0050449,RELIANCE SUPERMART,297 IRON POINT RD,FOLSOM,CA,95630,,,+14088870062
FA0031889,SOHAL 4,8901 MADISON AVE ,FAIR OAKS,CA,95628,,,+14088882092
FA0048195,STARBUCKS COFFEE CO #20274,350 PALLADIO WAY 1901,FOLSOM,CA,95360,,,+14152410256
FA0045942,VINO VOLO,6851 LINDBERGH DR BA- 212,SACRAMENTO,CA,95837,,,+14152550100
FA0031320,SHALIMAR RESTAURANT,3654 N FREEWAY BLVD 320,SACRAMENTO,CA,95834,,,+14152797258
FA0049801,SPECIALTY'S CAFE & BAKERY,500 CAPITOL MALL STE 120,SACRAMENTO,CA,95814,,,+14153622052
FA0050459,SPECIALT'YS  CAFE AND BAKERY INC,3075 PROSEPCT PARK DR STE 100,RANCHO CORDOVA,CA,95670,,,+14153622052
FA0048498,BEN'S HULI HULI CHICKEN,6610 FOLSOM-AUBURN RD,FOLSOM,CA,95630,,,+14158704854
FA0013867,LIFE FOODS INC,7433 GREENBACK LN,CITRUS HEIGHTS,CA,95610,,,+14159484197
FA0031042,PHAT JERRY'S PHILLIES,4332 WATT AVE # 30,SACRAMENTO,CA,95821,,,+14159902152
FA0002647,Walmart #1697,8465 Elk Grove Blvd ,ELK GROVE,CA,95758,,,+14792043911
FA0047587,WALMART #5848,10075 BRUCEVILLE RD,ELK GROVE,CA,95758,,,+14792734000
FA0046538,SPROUTS FARMERS MARKET [Bakery],4408 DEL RIO RD,SACRAMENTO,CA,95822,38.5378067,-121.5039652,+14808148016
FA0040527,FLAMINGO RESTAURANT & BANQUET HALL,7900 FLORIN RD STE 9,SACRAMENTO,CA,95828,,,+15103258433
FA0046604,WINGSTOP,7947 GREENBACK LN,CITRUS HEIGHTS,CA,95610,,,+15103673259
FA0014241,KABOB & GYRO GRILL,7216 LAGUNA BLVD B,ELK GROVE,CA,95758,,,+15103723050
FA0048430,BEST DOLLAR WORLD,3291 TRUXEL RD STE 26,SACRAMENTO,CA,95833,,,+15103963311
FA0042079,PEET'S COFFEE & TEA,8909 MADISON AVE STE 400,FAIR OAKS,CA,95628,,,+15105942100
FA0049313,DE NHAT KHO BO,6825 STOCKTON BLVD STE 220,SACRAMENTO,CA,95823,,,+15106764711
FA0040816,PEET'S COFFEE & TEA,3711 J ST ,SACRAMENTO,CA,95816,,,+15107252711
FA0030510,KOBE JAPANESE GRILL & SUSHI BAR,2057 ARENA BLVD #150,SACRAMENTO,CA,95834,,,+15107737233
FA0002669,LA BOU BAKERY & CAFE,8694 ELK GROVE BLVD 1,ELK GROVE,CA,95624,,,+15123005056
FA0046189,INSIGHT COFFEE ROASTERS,1901 8TH ST,SACRAMENTO,CA,95811,,,+15302105846
FA0047167,BROWN SUGAR BUBBLE MILK,4220 FLORIN RD 106,SACRAMENTO,CA,95823,,,+15302192261
FA0016596,INDIAN SPICE RESTAURANT,2228 SUNRISE BLVD ,GOLD RIVER,CA,95670,,,+15302200992
FA0006322,CATTLE RUSTLER'S,7040 SUNRISE BLVD ,CITRUS HEIGHTS,CA,95610,,,+15302241872
FA0044652,EL PATIO,5223 HAZEL AVE,FAIR OAKS,CA,95628,,,+15303129335
FA0005644,CHANDO'S TACOS,5665 POWER INN RD STE 104,SACRAMENTO,CA,95824,,,+15303295833
FA0044085,SUTTER STREET STEAKHOUSE,604 SUTTER ST,FOLSOM,CA,95630,,,+15303428118
FA0006260,GOLD RUSH CAR WASH,4350 SUNRISE BLVD ,FAIR OAKS,CA,95628,,,+15303448008
FA0032526,IN & GO MARKET,12417 FAIR OAKS BLVD STE 100,FAIR OAKS,CA,95628,,,+15303910874
FA0048047,CAPITOL CITY SQUEEZE JUICE BAR,1426 14TH ST,SACRAMENTO,CA,95814,,,+15305147528
FA0018729,TUPELO COFFEEHOUSE,5700 ELVAS AVE ,SACRAMENTO,CA,95819,38.56827012,-121.434203,+15305214572
FA0002004,ARTHUR HENRY'S SUPPER CLUB & RUBY ROOM,3406 BROADWAY ,SACRAMENTO,CA,95817,,,+15305214572
FA0003988,NEW NAMASTE NEPAL RESTAURANT,8807 GREENBACK LN,ORANGEVALE,CA,95662,,,+15305749311
FA0019022,SUBWAY,12195 TRIBUTARY POINT DR ,GOLD RIVER,CA,95670,38.63196749,-121.2203133,+15305861335
FA0030704,BONFARE #33,809 20TH ST ,SACRAMENTO,CA,95811,,,+15306320156
FA0046093,PAPA JOHNS,6616 LAGUNA BLVD STE 118,ELK GROVE,CA,95758,,,+15306351947
FA0004499,THE GOLDEN BEAR,2326 K ST ,SACRAMENTO,CA,95816,,,+15308486889
FA0032113,ELVERTA FOOD & LIQUOR,8008 DUTCH HAVEN BLVD ,ELVERTA,CA,95626,,,+15309089078
FA0016638,DUTCH BROS COFFEE,5289 AUBURN BLVD A,SACRAMENTO,CA,95841,38.66546787,-121.3427542,+15412502991
FA0002662,DUTCH BROS COFFEE,8610 ELK GROVE BLVD ,ELK GROVE,CA,95624,38.4084689,-121.384936,+15412959979
FA0030168,DUTCH BROS COFFEE,8552 MADISON AVE ,FAIR OAKS,CA,95628,38.66368803,-121.2426625,+15417602779
FA0050205,BLAST 825 PIZZA,7701 LAGUNA BLVD STE 400,ELK GROVE,CA,95758,,,+15594320399
FA0003866,TORI'S PLACE,1525 GRAND AVE ,SACRAMENTO,CA,95838,,,+16156466038
FA0049496,FEDERALIST,2009 N ST,SACRAMENTO,CA,95811,,,+16192034208
FA0044273,VILLA SICILIA FINE OLIVE CO.,2600 FAIR OAKS BLVD STE 103,SACRAMENTO,CA,95864,,,+16265337002
FA0047272,PANDA EXPRESS # 2054,10831 OLSON DR SP A,RANCHO CORDOVA,CA,95670,,,+16267999898
FA0049269,PANDA EXPRESS #2383,8180 SHELDON RD,ELK GROVE,CA,95758,,,+16267999898
FA0042326,IN-N-OUT BURGER #229,225 PLACERVILLE RD,FOLSOM,CA,95630,,,+16268138200
FA0042357,HORNET BOOKSTORE #37,6000 J ST,SACRAMENTO,CA,95819,,,+16302792330
FA0046095,OISHII SUSHI,1000 K ST STE 200,SACRAMENTO,CA,95814,,,+16468422192
FA0045933,SACRAMENTO BEE & ECO GROUNDS COFFEE,6900 AIRPORT BLVD BL- 101,SACRAMENTO,CA,95837,,,+16502463860
FA0003834,FOLSOM FLEUR DE LIS,705 GOLD LAKE DR 380,FOLSOM,CA,95630,,,+16502815181
FA0018776,AFC SUSHI @ SAFEWAY #2697,2851 DEL PASO RD ,SACRAMENTO,CA,95835,38.65716104,-121.5246459,+16503031356
FA0047282,SEE'S CANDIES INC,260 PALLADIO PKWY STE 1027,FOLSOM,CA,95630,,,+16505837307
FA0031569,GOOD NEWS MEDIA MINISTRY,2893 65TH ST ,SACRAMENTO,CA,95817,,,+16507404152
FA0005379,LOS GALLOS TAQUERIA JMG,2394 NORTHGATE BLVD,SACRAMENTO,CA,95833,,,+16507662965
FA0028543,JAMBA JUICE #736,9304 ELK GROVE BLVD STE 160,ELK GROVE,CA,95624,38.40890286,-121.3522659,+16508264311
FA0043562,3 BROTHERS FOOD MART,700 GLEN DR # 170,FOLSOM,CA,95630,,,+16786227927
FA0041775,3 BROTHERS FOOD MART,4128 EL CAMINO AVE,SACRAMENTO,CA,95821,,,+16786227927
FA0045935,SSP AMERICA SMF [PEET'S COFFEE (BA-202)],6851 LINDBERGH DR BA- 202,SACRAMENTO,CA,95837,,,+17037237264
FA0045943,SSP AMERICA INC [camden],6900 AIRPORT BLVD W BL- 306,SACRAMENTO,CA,95837,,,+17037237264
FA0044643,OUMI SUSHI,8211 LAGUNA BLVD,ELK GROVE,CA,95758,,,+17048160140
FA0031246,FRANKLIN GAS & MART,4991 FRANKLIN BLVD ,SACRAMENTO,CA,95820,,,+17073284483
FA0003844,AMORE CAFE & BAKERY,2220 GOLD SPRINGS CT 102,GOLD RIVER,CA,95670,,,+17076392489
FA0049642,SNOW FOX SUSHI,200 BLUE RAVINE RD,FOLSOM,CA,95630,,,+17139326933
FA0043989,RITE AID #6494,9260 ELK GROVE BLVD,ELK GROVE,CA,95624,,,+17177612633
FA0016999,RAVENOUS CAFE,7600 GREENHAVEN DR STE 23,SACRAMENTO,CA,95831,,,+17199647253
FA0005045,BURGER KING #3076,2746 MARCONI AVE ,SACRAMENTO,CA,95821,,,+17759461160
FA0006866,BURGER KING # 2172,2881 ZINFANDEL DR ,RANCHO CORDOVA,CA,95670,,,+17759961160
FA0004860,IN-N-OUT-BURGER,4600 MADISON AVE ,SACRAMENTO,CA,95841,,,+18007861000
FA0006175,IN-N-OUT BURGER #116,9188 E STOCKTON BLVD ,ELK GROVE,CA,95624,,,+18007861000
FA0006241,IN-N-OUT BURGER #122,2475 SUNRISE BLVD ,RANCHO CORDOVA,CA,95670,,,+18007861000
FA0012566,IN-N-OUT BURGER #131,3501 TRUXEL RD ,SACRAMENTO,CA,95834,,,+18007861000
FA0015251,IN-N-OUT BURGERS,2001 ALTA ARDEN EXPY ,SACRAMENTO,CA,95825,,,+18007861000
FA0040909,IN-N-OUT BURGER,2900 DEL PASO RD,SACRAMENTO,CA,95834,,,+18007861000
FA0019007,THE HABIT BURGER GRILL INC,5437 SUNRISE BLVD ,CITRUS HEIGHTS,CA,95610,,,+18056503355
FA0019532,CATERING BY SANDRA,415 C ST ,GALT,CA,95632,38.25264908,-121.3052903,+18185687281
FA0031892,AM PM ARCO,7969 WALERGA RD ,SACRAMENTO,CA,95843,,,+18189034367
FA0031893,ARCO AM/PM-GREEN DESERT OIL GROUP INC,6100 AIRPORT BLVD ,SACRAMENTO,CA,95837,,,+18189034367
FA0046697,CHICK-FIL-A,2679 E BIDWELL ST,FOLSOM,CA,95630,,,+18582734649
FA0045711,FAMOUS FAMIGLIA,6851 LINDBERGH DR BA -208,SACRAMENTO,CA,95837,,,+19143284444
FA0013201,FOOD SOURCE #703 [Restaurant],4401 BROADWAY ,SACRAMENTO,CA,95817,,,+19154512446
FA0001561,DAUB AND DINE CAFE,3399 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19162020243
FA0003115,LA FAVORITA TAQUERIA INC [Restaurant],5940 FLORIN RD 104,SACRAMENTO,CA,95823,,,+19162022225
FA0030564,SUPER TACO,8325 ELK GROVE FLORIN RD 500,SACRAMENTO,CA,95829,,,+19162025370
FA0019343,9999 THAI LAOS BOAT NOODLE,3010 FLORIN RD ,SACRAMENTO,CA,95822,,,+19162027996
FA0029257,NORTH NATOMAS DREAM DINNERS,2063 ARENA BLVD 170,SACRAMENTO,CA,95834,38.64807555,-121.5103002,+19162052821
FA0007324,METRO ICE CREAM,5335 DRY CREEK RD ,SACRAMENTO,CA,95838,38.66529094,-121.4389835,+19162054010
FA0032208,COOPERS COFFEE HOUSE,189 BLUE RAVINE RD 130,FOLSOM,CA,95630,,,+19162072573
FA0005009,IN & OUT MARKET,4781 MANZANITA AVE ,CARMICHAEL,CA,95608,,,+19162096666
FA0048726,SUN & SOIL JUICE COMPANY LLC,1912 P ST,SACRAMENTO,CA,95811,,,+19162130749
FA0002034,KAISER SOUTH CAFE,6600 BRUCEVILLE RD ,SACRAMENTO,CA,95823,38.47057467,-121.4221569,+19162135294
FA0005291,KAISER MORSE CAFE,2025 MORSE AVE,SACRAMENTO,CA,95825,38.60127416,-121.3941187,+19162135294
FA0007769,MORRISON MANAGEMENT SPECIALIST INC 26085,1650 RESPONSE RD ,SACRAMENTO,CA,95815,,,+19162135294
FA0040511,TOPS YOGURT & SMOOTHIES,9015 BRUCEVILLE RD 190,ELK GROVE,CA,95758,,,+19162138228
FA0005029,CIRCLE SEVEN,2215 MARCONI AVE ,SACRAMENTO,CA,95821,,,+19162144453
FA0001163,LA PANTERA CLUB,3121 26TH AVE,SACRAMENTO,CA,95820,,,+19162149192
FA0046152,SOCCER PLANET,5031 24TH ST,SACRAMENTO,CA,95822,,,+19162149192
FA0004961,ASHLEY'S COUNTRY KITCHEN,9411 MADISON AVE ,ORANGEVALE,CA,95662,,,+19162159830
FA0018923,THE PRESS,1809 CAPITOL AVE ,SACRAMENTO,CA,95814,,,+19162165551
FA0028485,THE VENT,8121 MADISON AVE #F4,FAIR OAKS,CA,95628,,,+19162167222
FA0001841,OOPA YOGURT,711 E BIDWELL ST 10,FOLSOM,CA,95630,38.6709977,-121.158858,+19162171916
FA0048122,INDIA OVEN RESTAURANT & BANQUET,6105 SUNRISE VISTA DR,CITRUS HEIGHTS,CA,95610,,,+19162182415
FA0005469,THE CANYON GRILL AND ALEHOUSE,9580 OAK AVENUE PKWY 8,FOLSOM,CA,95630,,,+19162185160
FA0006930,LOLA LING'S RESTAURANT,6157 MACK RD ,SACRAMENTO,CA,95823,,,+19162188978
FA0029723,EARLY TOAST BREAKFAST & LUNCH,25075 BLUE RAVINE RD 100,FOLSOM,CA,95630,,,+19162201044
FA0050040,GREEN OLIVES,3155 ZINFANDEL DR,RANCHO CORDOVA,CA,95670,,,+19162204458
FA0013094,MARK'S SPORTS BAR & GRILL,303 IRON POINT RD ,FOLSOM,CA,95630,,,+19162209320
FA0001808,BOUCANES SMOKEHOUSE,329 E BIDWELL ST ,FOLSOM,CA,95630,,,+19162218897
FA0001720,VILLAGE PIZZERIA AND GRILL,8128 AUBURN BLVD ,CITRUS HEIGHTS,CA,95610,,,+19162222202
FA0001318,PIZZA GUYS,6900 65TH ST 5,SACRAMENTO,CA,95823,,,+19162222222
FA0001660,THE CINDERS,5340 AUBURN BLVD,SACRAMENTO,CA,95841,,,+19162237185
FA0030805,SUBWAY - WAL-MART #5230,3460 EL CAMINO AVE ,SACRAMENTO,CA,95821,38.60856643,-121.3840991,+19162253383
FA0017399,NUGGET MARKET #8 [JUICE BAR],7101 ELK GROVE BLVD ,ELK GROVE,CA,95758,38.41019678,-121.4203086,+19162262626
FA0041662,SUSHI AVENUE,7101 ELK GROVE BLVD,ELK GROVE,CA,95758,,,+19162262626
FA0002684,LA FAVORITA TAQUERIA,8924 ELK GROVE BLVD ,ELK GROVE,CA,95624,,,+19162262707
FA0042155,DOUBLE NICKEL SMOKEHOUSE,3443 LAGUNA BLVD,ELK GROVE,CA,95758,,,+19162262900
FA0030887,FAST N EASY MART/ BEACON,2101 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,+19162267101
FA0041481,FLAMING GRILL CAFE,2513 W TARON CT STE 180,ELK GROVE,CA,95757,,,+19162269918
FA0004403,A WARREN MCCLASKEY ADULT,5241 J ST,SACRAMENTO,CA,95819,38.56646683,-121.4391565,+19162276245
FA0028524,ESSY MIRACLE KABOB,5207 MADISON AVE A,SACRAMENTO,CA,95841,,,+19162280314
FA0001866,MATHER DINING HALL,3587 BLECKELY ST,MATHER AFB,CA,95655,,,+19162283161
FA0047336,DOWNTOWN & VINE,1200 K ST #8,SACRAMENTO,CA,95814,,,+19162284518
FA0047799,99 PLUS MART,6665 STOCKTON BLVD #2,SACRAMENTO,CA,95823,,,+19162284563
FA0041288,EAST SMF,3260 J ST B,SACRAMENTO,CA,95816,,,+19162284735
FA0005259,ALBERT EINSTEIN JR HIGH SCHOOL,9325 MIRANDY DR ,SACRAMENTO,CA,95826,38.54925,-121.35122,+19162285800
FA0003807,ABRAHAM LINCOLN SCHOOL,3324 GLENMOOR DR ,SACRAMENTO,CA,95827,38.57128739,-121.3138846,+19162285832
FA0005836,SEQUOIA SCHOOL,3333 ROSEMONT DR,SACRAMENTO,CA,95826,38.55190222,-121.3628827,+19162285850
FA0003824,JAMES MARSHALL SCHOOL,9525 GOETHE RD,SACRAMENTO,CA,95827,38.55566523,-121.3428561,+19162285860
FA0002811,A M WINN SCHOOL,3351 EXPLORER DR ,SACRAMENTO,CA,95827,38.5663056,-121.3236221,+19162285884
FA0014893,TEA CULTURE,8433 ELK GROVE FLORIN RD ,ELK GROVE,CA,95624,38.45098457,-121.3702316,+19162300924
FA0017341,MOTHER INDIA EXPRESS,6000 J ST ,SACRAMENTO,CA,95819,,,+19162304513
FA0047517,KRUSH BURGER,700 N 10TH ST,SACRAMENTO,CA,95811,,,+19162310576
FA0015252,QUIZNOS SUB,980 9TH ST 165,SACRAMENTO,CA,95814,38.5813845,-121.4948223,+19162313142
FA0001749,BRASHER'S SACRAMENTO AUTO AUCTION,6233 BLACKTOP RD ,RIO LINDA,CA,95673,,,+19162313340
FA0003180,STAR GINGER RESTAURANT,3101 FOLSOM BLVD ,SACRAMENTO,CA,95816,,,+19162318888
FA0044490,HAPPY TAKEOUT,3201 MARTIN LUTHER KING BLVD,SACRAMENTO,CA,95817,,,+19162319651
FA0042164,NO. 1 BUFFET,7090 STOCKTON BLVD,SACRAMENTO,CA,95823,,,+19162319888
FA0042328,DE VERE'S IRISH PUB,1521 L ST,SACRAMENTO,CA,95814,,,+19162319947
FA0048522,SLOUGHHOUSE INN,12700 MEISS RD,SLOUGHHOUSE,CA,95683,,,+19162336031
FA0050525,STARBUCKS,2701 N ST STE A,SACRAMENTO,CA,95816,,,+19162338505
